id;companyid;containerid;createdat;customer;displayid;engineid;enginename;enginetype;extrainfo;integrated;integrationid;istest;ordertiming;ordertype;saleschannel;scheduledat;status;preparationtime;takeouttimeinseconds;totalamount;updatedat;version
849;IW9VZ95VGY;WVZTU8S5;2024-12-23 03:49:00;761;Q2WMX8;OHU0DD;DirectOrder;POS;Eveniet consectetur delectus quidem.;True;9528;False;IMMEDIATE;INDOOR;EPADOCA;2024-12-23 03:49:00;CANCELED;8;304;23.71;2024-12-23 04:41:00;v1.0.2
405;JUDSH1BSR1;OVJNTKCL;2024-12-23 05:40:00;111;RJX6Y1;81ZBOG;IfoodBridge;APP;Não informado;True;3920;False;SCHEDULED;INDOOR;ANOTAAI;2024-12-26 05:40:00;PLACED;9;798;26.86;2024-12-23 21:07:00;v2.7.8
1382;PVPI4V6UFZ;RZ305T2L;2024-12-23 13:19:00;499;4ZKG3J;FF3HVO;DirectOrder;POS;Não informado;False;1062;False;IMMEDIATE;DELIVERY;ANOTAAI;2024-12-23 13:19:00;CONCLUDED;7;1093;36.95;2024-12-24 07:37:00;v3.2.6
1468;CM295W62MN;YGB0PYND;2024-12-23 19:27:00;330;W3C273;HB6USS;DirectOrder;WEB;Não informado;True;5237;False;IMMEDIATE;DELIVERY;SITE;2024-12-23 19:27:00;CONFIRMED;70;227;27.85;2024-12-24 13:10:00;v1.8.3
1372;2ZJTGPC3AM;QJZA7IXX;2024-12-23 21:14:00;791;MKTLSU;8IAY3K;IfoodBridge;WEB;Não informado;False;1538;False;SCHEDULED;INDOOR;WHATSAPP;2024-12-24 21:14:00;PENDING;6;1069;70.83;2024-12-24 17:01:00;v1.4.2
1306;GHM6KULE8N;GXBX2I8J;2024-12-24 03:15:00;502;4HGWUF;3Q78FC;DirectOrder;POS;Delectus quasi quos possimus modi dignissimos quia et.;True;4348;False;IMMEDIATE;TAKEOUT;99FOOD;2024-12-24 03:15:00;PENDING;43;1627;79.23;2024-12-24 03:31:00;v1.7.6
80;11KPKWXG0Z;FDKNL48K;2024-12-24 05:13:00;647;6H9G9E;I2LIMP;IfoodBridge;POS;Não informado;False;9582;False;SCHEDULED;TAKEOUT;WHATSAPP;2024-12-26 21:13:00;DISPATCHED;51;3215;22.04;2024-12-24 15:47:00;v2.5.4
839;TG884SIM03;CT1RAJ50;2024-12-24 06:41:00;861;NSUGKP;I7GCWJ;CannoliEngine;POS;Não informado;True;2158;False;SCHEDULED;INDOOR;SITE;2024-12-25 18:41:00;PLACED;89;1034;25.18;2024-12-24 15:15:00;v3.6.3
734;D1GVKNZRVQ;8MLXSKOU;2024-12-24 20:02:00;29;DFK3FE;8FGKVT;DirectOrder;WEB;At repellat odit quisquam exercitationem repellendus voluptates.;False;4295;False;IMMEDIATE;DELIVERY;EPADOCA;2024-12-24 20:02:00;PLACED;12;1794;11.34;2024-12-25 03:45:00;v2.5.9
1786;FFWP7G76U5;TVVZWMCO;2024-12-24 21:59:00;422;VOQJES;3IK71E;DirectOrder;POS;Não informado;True;1212;False;IMMEDIATE;INDOOR;SITE;2024-12-24 21:59:00;DISPATCHED;18;2863;21.96;2024-12-25 00:21:00;v3.2.6
787;BDYCIBB0TV;VE4JJH1X;2024-12-24 23:57:00;687;8JXCMN;GNLNHA;IfoodBridge;WEB;Não informado;True;8537;False;SCHEDULED;INDOOR;ANOTAAI;2024-12-26 07:57:00;CONFIRMED;58;555;20.5;2024-12-25 07:30:00;v3.1.1
601;GLG6P87IDN;LJZ396DF;2024-12-25 12:45:00;766;88TSA9;HL8YPY;DirectOrder;APP;Debitis voluptatibus labore exercitationem.;False;2038;False;IMMEDIATE;DELIVERY;99FOOD;2024-12-25 12:45:00;CONFIRMED;88;1602;116.37;2024-12-25 16:33:00;v3.8.2
154;EWXRB00XP2;7J432DA1;2024-12-25 14:14:00;66;MIOB93;MYFNCE;DirectOrder;APP;Não informado;False;6486;False;SCHEDULED;DELIVERY;WHATSAPP;2024-12-26 20:14:00;CANCELED;81;1539;78.7;2024-12-26 08:11:00;v3.7.8
1265;8R8QXX84NB;BL1PDBZD;2024-12-25 16:26:00;864;PR38EZ;7ZANUY;DirectOrder;POS;Odio saepe voluptas.;True;7237;True;IMMEDIATE;INDOOR;EPADOCA;2024-12-25 16:26:00;CANCELED;82;1774;121.84;2024-12-25 23:34:00;v3.1.3
413;2SQXEI06Q9;8OANOZ6F;2024-12-25 17:26:00;649;WOV6NB;D9K5JS;DirectOrder;APP;Incidunt facilis sit.;True;4755;False;SCHEDULED;DELIVERY;EPADOCA;2024-12-26 21:26:00;CANCELED;80;2110;53.67;2024-12-26 09:40:00;v2.2.8
1016;9YV3Z01Q3K;XMB4WL8L;2024-12-25 23:50:00;86;F8NE22;9QDVK6;IfoodBridge;WEB;Não informado;True;5220;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;2024-12-25 23:50:00;DISPATCHED;78;1766;35.54;2024-12-26 01:31:00;v1.5.7
328;5YYE5LLX2A;Q5H6VSB4;2024-12-26 04:26:00;997;SZ46T0;RKQXJ6;DirectOrder;POS;Quibusdam consequatur corrupti laudantium quod.;True;5825;False;SCHEDULED;INDOOR;99FOOD;2024-12-27 00:26:00;DISPATCHED;37;2391;42.72;2024-12-26 17:42:00;v2.5.9
1827;WCX8G15NLA;1F9ZKE2O;2024-12-26 04:26:00;687;JB5UEZ;BJHRR3;CannoliEngine;WEB;Voluptatum officiis eius aspernatur omnis.;True;5822;False;SCHEDULED;TAKEOUT;ANOTAAI;2024-12-27 09:26:00;CONFIRMED;36;2752;92.53;2024-12-26 20:03:00;v3.7.6
1429;LN2MX1XQZE;E0XPZPWG;2024-12-26 04:56:00;77;6KBC78;RGP9FD;CannoliEngine;POS;Não informado;True;1751;False;SCHEDULED;TAKEOUT;WHATSAPP;2024-12-26 11:56:00;CONFIRMED;47;2521;30.09;2024-12-26 15:29:00;v2.7.6
63;X1KJ49YQMI;JAJNDKJP;2024-12-26 05:48:00;361;2RS20F;E51T2K;KDSPro;POS;Não informado;False;4757;False;IMMEDIATE;DELIVERY;99FOOD;2024-12-26 05:48:00;PLACED;15;2008;166.16;2024-12-26 10:58:00;v3.4.2
236;ZCVDB6YA1H;B1VBU6IJ;2024-12-26 09:30:00;758;X4ZBTR;8SYOLY;IfoodBridge;POS;Não informado;True;6759;False;SCHEDULED;DELIVERY;SITE;2024-12-29 07:30:00;DISPATCHED;61;1658;100.88;2024-12-26 20:25:00;v3.5.7
1646;Q14YC3JTZW;8MBKG0CD;2024-12-26 14:27:00;225;UPE6ZN;AKOWWL;IfoodBridge;WEB;Não informado;True;5201;False;SCHEDULED;DELIVERY;ANOTAAI;2024-12-28 19:27:00;CONFIRMED;53;3143;125.02;2024-12-27 06:02:00;v2.1.3
185;QZW211FVPK;YJIEUYP7;2024-12-26 14:41:00;416;PRM994;30U1MW;KDSPro;APP;Não informado;False;2338;False;IMMEDIATE;TAKEOUT;99FOOD;2024-12-26 14:41:00;DISPATCHED;90;2742;25.16;2024-12-26 23:19:00;v2.0.0
987;6JLS602EPD;IJ1KGCVK;2024-12-26 15:15:00;563;D5AUB8;D0FBF2;KDSPro;WEB;Não informado;True;3924;False;SCHEDULED;INDOOR;IFOOD;2024-12-29 01:15:00;CONCLUDED;56;398;130.39;2024-12-27 07:03:00;v3.3.0
1003;JM7KW3SPKS;337J5ZE5;2024-12-26 18:55:00;952;LAJCJG;5U5LKF;CannoliEngine;WEB;Incidunt beatae voluptatibus ab.;True;5519;False;SCHEDULED;TAKEOUT;EPADOCA;2024-12-27 03:55:00;PENDING;48;2828;40.2;2024-12-27 14:32:00;v2.3.4
567;VUZL8NZH7D;7J8G5ATW;2024-12-27 05:33:00;857;14SOHA;X2FFB3;CannoliEngine;APP;Nostrum dolore laudantium.;False;5373;False;SCHEDULED;TAKEOUT;SITE;2024-12-27 19:33:00;CANCELED;51;2964;127.06;2024-12-27 13:43:00;v1.5.5
1840;5GLKI69ZLV;SEB4RLXQ;2024-12-27 19:03:00;681;8GKM6D;KOM91O;CannoliEngine;POS;Vitae odit recusandae recusandae ut voluptatum praesentium.;True;4134;False;SCHEDULED;INDOOR;ANOTAAI;2024-12-30 12:03:00;PLACED;49;2673;49.15;2024-12-28 11:21:00;v1.9.3
274;S3AWQYQX5F;IX17XNOF;2024-12-27 20:24:00;218;088TU5;UT5I3P;DirectOrder;APP;Harum debitis ipsa illo commodi ducimus natus impedit.;False;8007;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2024-12-27 20:24:00;DISPATCHED;54;1003;58.3;2024-12-28 10:37:00;v2.2.7
861;AUBCNIWGBO;02I89BNE;2024-12-27 21:11:00;116;OQM48K;LNMFPC;IfoodBridge;WEB;Blanditiis perspiciatis dolore eveniet alias asperiores veniam aperiam.;True;5508;False;IMMEDIATE;TAKEOUT;99FOOD;2024-12-27 21:11:00;CONFIRMED;66;3278;53.63;2024-12-28 03:27:00;v3.4.0
176;3GIH9NC210;DXOAHHSZ;2024-12-28 07:06:00;373;SLB7JL;6LXCUO;IfoodBridge;APP;Não informado;True;5254;False;IMMEDIATE;INDOOR;IFOOD;2024-12-28 07:06:00;DISPATCHED;88;1842;18.1;2024-12-28 10:11:00;v3.6.7
1145;JEEEVV6M8U;60KSCAOM;2024-12-28 15:02:00;889;3G46CO;1VGO22;IfoodBridge;POS;Distinctio dolorum nulla ullam debitis assumenda.;True;8175;False;SCHEDULED;INDOOR;ANOTAAI;2024-12-31 15:02:00;CANCELED;20;2197;21.57;2024-12-29 07:31:00;v1.3.0
1324;DYBG7IZQ6S;TESD8H6F;2024-12-28 15:17:00;335;HW9HDR;239MPN;IfoodBridge;APP;At quidem ipsam quo enim optio.;True;8878;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;2024-12-28 15:17:00;CANCELED;39;1084;35.18;2024-12-29 04:15:00;v1.3.3
1426;W036QQQCU1;691AJ7D9;2024-12-28 17:43:00;609;4RGOI9;E7KFEB;DirectOrder;WEB;Não informado;True;4170;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2024-12-28 17:43:00;PLACED;55;2957;29.17;2024-12-29 05:16:00;v1.1.5
56;1EKVIPATZ7;BYK9L1WD;2024-12-29 00:46:00;684;X68C4N;R1H69M;KDSPro;POS;Dolorem eaque iste.;True;2458;False;IMMEDIATE;DELIVERY;WHATSAPP;2024-12-29 00:46:00;CONFIRMED;25;128;103.38;2024-12-29 09:26:00;v3.8.4
880;JV7ZEHY7R5;67FCP48P;2024-12-29 05:32:00;436;6L5YWC;GDS12Y;IfoodBridge;POS;Fugit corrupti tempore aliquid enim earum labore hic.;True;5584;False;SCHEDULED;INDOOR;WHATSAPP;2024-12-29 16:32:00;CONFIRMED;26;1476;53.02;2024-12-29 22:19:00;v1.8.4
1209;LDEXLSDXJF;3B88TYT2;2024-12-29 14:25:00;828;PTA9N7;Y12A5I;KDSPro;POS;Fuga id eius delectus exercitationem.;True;2018;False;SCHEDULED;INDOOR;DELIVERYVIP;2024-12-31 20:25:00;CONFIRMED;66;1737;71.02;2024-12-30 04:54:00;v3.7.3
1363;F8PCAFK18G;6WMFZVKV;2024-12-29 15:42:00;958;PI2RD6;CVIUDP;KDSPro;WEB;Não informado;False;9850;False;SCHEDULED;DELIVERY;DELIVERYVIP;2025-01-01 12:42:00;CONFIRMED;63;212;51.27;2024-12-30 11:03:00;v2.1.0
1852;LWZP5TSQ5R;VIKELTXK;2024-12-29 16:05:00;365;7DF5L8;VE34IP;IfoodBridge;WEB;Não informado;False;6108;False;SCHEDULED;INDOOR;SITE;2025-01-01 08:05:00;CONCLUDED;30;893;49.63;2024-12-30 11:38:00;v1.7.7
1361;7EC653YCZQ;6I26UNFK;2024-12-30 00:01:00;150;3UYARC;R4ZM5A;IfoodBridge;APP;Numquam qui quo laborum et cupiditate facere.;True;1898;False;SCHEDULED;INDOOR;ANOTAAI;2024-12-30 04:01:00;PENDING;81;1814;93.89;2024-12-30 19:48:00;v2.6.7
1491;6GYFU2HC3S;M2XXX09U;2024-12-30 00:14:00;138;G4HR93;J4IK9H;KDSPro;APP;Aliquid earum repellendus natus repudiandae iure.;True;9286;False;SCHEDULED;DELIVERY;99FOOD;2024-12-31 09:14:00;CONFIRMED;81;2463;23.58;2024-12-30 11:43:00;v3.6.1
454;98BWWPAOJU;D15COHI6;2024-12-30 02:05:00;910;HNK2GB;XG0NJ3;CannoliEngine;APP;Tenetur repellat voluptates dignissimos repudiandae minima.;True;5947;False;SCHEDULED;TAKEOUT;99FOOD;2024-12-31 12:05:00;DISPATCHED;17;3298;21.76;2024-12-30 14:01:00;v2.2.8
1046;1QV15OJFH4;7CCOJAGQ;2024-12-30 03:33:00;459;YJ9CVS;2CDG2Y;CannoliEngine;APP;Voluptatem commodi natus numquam corporis enim ipsam.;False;7836;False;IMMEDIATE;INDOOR;EPADOCA;2024-12-30 03:33:00;CANCELED;40;1614;31.48;2024-12-30 07:20:00;v1.9.2
439;3HW22Z0SD0;Z7K6XK3G;2024-12-30 07:18:00;220;PI3RFS;SF1HRJ;CannoliEngine;POS;Não informado;True;3886;False;IMMEDIATE;TAKEOUT;EPADOCA;2024-12-30 07:18:00;DISPATCHED;61;1857;82.75;2024-12-30 09:54:00;v3.5.1
1316;8F1HTUTDVY;VJDO70EP;2024-12-30 09:07:00;364;0DCBBP;1ZPMA1;KDSPro;POS;Não informado;True;1144;False;IMMEDIATE;DELIVERY;WHATSAPP;2024-12-30 09:07:00;CANCELED;60;2086;97.92;2024-12-30 12:48:00;v1.2.2
267;7MKJ1696AS;6TTTDOIQ;2024-12-30 11:31:00;519;D5YT1R;236ENM;KDSPro;POS;Sunt atque eos nihil repudiandae.;True;9749;False;IMMEDIATE;INDOOR;ANOTAAI;2024-12-30 11:31:00;CONCLUDED;58;939;28.66;2024-12-30 19:40:00;v3.8.7
1194;0YFLQ6KMPI;TNCZFPT4;2024-12-31 00:28:00;670;4V4ZEI;DJKEB7;DirectOrder;WEB;Doloribus voluptatum laboriosam voluptates nesciunt itaque nobis.;True;1336;False;SCHEDULED;INDOOR;EPADOCA;2024-12-31 20:28:00;DISPATCHED;55;1680;54.04;2024-12-31 19:24:00;v1.4.4
348;ECDHZV2GWU;FQG316TS;2024-12-31 06:58:00;343;15NW3A;BTQKQA;KDSPro;WEB;Não informado;True;2288;False;IMMEDIATE;DELIVERY;EPADOCA;2024-12-31 06:58:00;CONFIRMED;68;2200;36.34;2024-12-31 07:55:00;v1.9.9
1115;YUO7EW6XCZ;40EQUUT4;2024-12-31 11:00:00;459;UMK91G;GXM6H2;DirectOrder;POS;Excepturi quaerat quaerat eum sit asperiores adipisci.;True;8193;False;SCHEDULED;INDOOR;WHATSAPP;2025-01-02 00:00:00;CONFIRMED;58;1397;59.37;2024-12-31 17:38:00;v1.7.3
941;UDO2NJ3GLX;A3OAMHM1;2024-12-31 11:43:00;998;6V7492;9RFAW0;IfoodBridge;APP;Repellendus molestiae nemo praesentium vel aut odio.;True;8620;False;IMMEDIATE;INDOOR;EPADOCA;2024-12-31 11:43:00;CONCLUDED;61;2332;22.45;2024-12-31 22:49:00;v1.4.1
813;S2PSRI8RP4;KGLVRSP2;2024-12-31 11:56:00;990;EC4MNF;ENS98G;IfoodBridge;WEB;Não informado;False;2341;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;2024-12-31 11:56:00;CONCLUDED;58;626;31.83;2025-01-01 02:25:00;v3.7.7
1117;V0MQ2QN9EU;OBJ04GN3;2024-12-31 17:08:00;262;7O0RCO;4OA8RF;CannoliEngine;APP;Não informado;True;3683;True;IMMEDIATE;TAKEOUT;99FOOD;2024-12-31 17:08:00;CANCELED;40;757;54.96;2024-12-31 22:26:00;v1.6.9
1226;ZCR2XDOBD0;V60OVKQF;2024-12-31 19:54:00;769;ZBL9PE;A2P3DT;DirectOrder;POS;Não informado;True;5698;False;IMMEDIATE;DELIVERY;99FOOD;2024-12-31 19:54:00;DISPATCHED;14;2910;19.46;2024-12-31 21:30:00;v1.0.2
1923;1E6K6Z9GLM;NFDFZPTN;2024-12-31 21:14:00;974;YI0ATI;HK716U;CannoliEngine;APP;Não informado;True;7376;False;SCHEDULED;TAKEOUT;WHATSAPP;2025-01-03 04:14:00;DISPATCHED;5;1526;17.57;2025-01-01 04:08:00;v3.6.5
209;8N5W3XOPW7;A1GQE1IE;2025-01-01 00:11:00;694;7X9SOY;H91JIP;KDSPro;POS;Dolore itaque repellat vitae.;True;9993;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2025-01-01 00:11:00;CANCELED;7;2878;49.08;2025-01-01 02:25:00;v1.8.5
1334;74D3VHMKZG;POTIS0U4;2025-01-01 00:27:00;181;7MVSE1;QCKQ48;DirectOrder;WEB;Não informado;False;4107;False;IMMEDIATE;INDOOR;EPADOCA;2025-01-01 00:27:00;CANCELED;18;2329;29.85;2025-01-01 09:11:00;v3.7.7
260;3JUNBKX0XD;0AJ31R46;2025-01-01 03:58:00;44;3U3LEI;F05KIY;KDSPro;WEB;Hic voluptatibus labore dolorem labore neque optio.;True;1892;False;IMMEDIATE;DELIVERY;WHATSAPP;2025-01-01 03:58:00;PENDING;12;943;28.91;2025-01-01 04:58:00;v2.7.0
1837;ODSFETP9SI;KSOFOWPX;2025-01-01 05:00:00;34;DR6BWK;KFRYBF;CannoliEngine;POS;Não informado;True;7684;False;IMMEDIATE;DELIVERY;EPADOCA;2025-01-01 05:00:00;CONCLUDED;66;2259;39.43;2025-01-01 11:27:00;v3.3.3
1604;Q586GN1HSE;RD876D73;2025-01-01 06:36:00;654;MP2JS5;G1R3CY;KDSPro;APP;Não informado;False;9520;False;SCHEDULED;TAKEOUT;IFOOD;2025-01-03 12:36:00;CANCELED;85;2244;51.03;2025-01-01 19:57:00;v3.8.1
583;LMC7U1MVZ5;05SDBFN2;2025-01-01 10:01:00;729;EYBQMB;H0X4QX;KDSPro;APP;Reiciendis nulla adipisci dolore quas.;False;2385;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-01-03 02:01:00;PLACED;24;1203;49.62;2025-01-01 16:25:00;v1.0.2
1492;P0CQ6DFW2V;2ANN35ZL;2025-01-01 11:29:00;633;QTL1K8;OJTB7F;DirectOrder;WEB;Não informado;False;3670;False;SCHEDULED;INDOOR;ANOTAAI;2025-01-02 19:29:00;PENDING;43;1990;148.41;2025-01-02 05:17:00;v2.8.6
119;JAAAYJZEVB;DSIBGWNZ;2025-01-01 20:08:00;807;E9GHR3;WLJH7N;CannoliEngine;APP;Não informado;True;1787;False;IMMEDIATE;INDOOR;ANOTAAI;2025-01-01 20:08:00;PLACED;50;923;27.93;2025-01-02 05:42:00;v2.2.2
751;XA0KG71BQ6;JDQYMAEB;2025-01-01 21:01:00;387;TMHWY5;JSFWI6;KDSPro;POS;Não informado;False;2926;False;SCHEDULED;TAKEOUT;SITE;2025-01-03 22:01:00;DISPATCHED;23;1975;46.52;2025-01-02 14:13:00;v2.2.9
198;TDP1FXKYJJ;Z858O0J3;2025-01-01 21:25:00;323;T8UFHZ;YW2K2Y;KDSPro;WEB;Não informado;True;5976;True;SCHEDULED;TAKEOUT;99FOOD;2025-01-03 19:25:00;CANCELED;55;3247;55.02;2025-01-02 03:11:00;v3.4.4
1758;FXP6DPY9K4;2B7M4I8N;2025-01-01 22:12:00;96;P9IVD5;OW4V6R;IfoodBridge;POS;Não informado;False;6757;False;SCHEDULED;DELIVERY;EPADOCA;2025-01-04 22:12:00;PENDING;59;3243;26.11;2025-01-02 11:50:00;v3.9.4
256;1UDTYZHIHI;PQ187OK7;2025-01-02 00:00:00;767;KYCKN6;DYLDEC;DirectOrder;WEB;Ut temporibus explicabo labore nulla.;True;5726;True;SCHEDULED;TAKEOUT;EPADOCA;2025-01-04 22:00:00;CONCLUDED;28;732;83.95;2025-01-02 05:12:00;v1.1.9
1150;5QCBLGMF8Y;T7U2MWNL;2025-01-02 03:17:00;818;00FJV7;YR0ZHO;DirectOrder;APP;Não informado;True;5413;False;SCHEDULED;TAKEOUT;99FOOD;2025-01-02 05:17:00;CANCELED;60;2496;116.17;2025-01-02 06:08:00;v1.9.3
1182;IRFH0XF3UY;PVSC41IA;2025-01-02 06:55:00;47;SWVX2X;X9RBFY;IfoodBridge;WEB;At voluptas illo ipsum aspernatur.;False;5444;False;SCHEDULED;TAKEOUT;IFOOD;2025-01-05 02:55:00;CANCELED;12;3395;53.4;2025-01-02 21:46:00;v1.5.3
1640;D0CUVSSJ42;OOP5N2TI;2025-01-02 08:22:00;992;WBFT5I;P7AEQR;IfoodBridge;POS;Não informado;False;8292;False;SCHEDULED;INDOOR;99FOOD;2025-01-03 18:22:00;PLACED;31;3352;106.82;2025-01-02 12:18:00;v1.4.5
1321;QUL9N4XMAS;RXRDQO2P;2025-01-02 08:26:00;466;0DXCCV;KFJDUL;KDSPro;APP;Não informado;False;4428;True;SCHEDULED;DELIVERY;IFOOD;2025-01-04 03:26:00;PENDING;77;2314;80.45;2025-01-02 16:53:00;v1.6.3
639;4CA8DQE32V;ZOFV158D;2025-01-02 13:50:00;23;NBC1H8;4YCPM9;DirectOrder;APP;Não informado;True;9779;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-01-05 10:50:00;CANCELED;75;3261;45.46;2025-01-02 23:47:00;v2.4.7
353;4VWRBNVTM3;64E4L0S6;2025-01-02 20:42:00;991;745UGS;YYOIXY;IfoodBridge;APP;Illo ducimus natus consequuntur aut.;False;1468;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-01-02 20:42:00;CANCELED;32;658;27.26;2025-01-03 02:12:00;v1.0.0
1929;0SLDL5M46N;Y1Y3T7S5;2025-01-02 22:06:00;414;S08SPR;0IT9BW;IfoodBridge;POS;Não informado;True;9946;True;IMMEDIATE;TAKEOUT;EPADOCA;2025-01-02 22:06:00;CANCELED;89;1223;66.52;2025-01-03 00:17:00;v1.8.8
558;HR98CHEQ9Q;DLT8QHYP;2025-01-02 23:28:00;627;CLKTDU;JIZTLK;DirectOrder;POS;Não informado;True;5560;False;IMMEDIATE;INDOOR;WHATSAPP;2025-01-02 23:28:00;DISPATCHED;49;3171;55.88;2025-01-03 12:42:00;v1.9.8
636;AN0JR4Y6ER;0UZNO5MJ;2025-01-03 08:22:00;488;WM1WUV;WKCY25;CannoliEngine;APP;Não informado;True;9620;False;SCHEDULED;INDOOR;ANOTAAI;2025-01-04 00:22:00;CONFIRMED;40;2212;87.59;2025-01-03 22:30:00;v3.9.6
615;209C3AW706;N3CIHM4V;2025-01-03 09:31:00;541;4JIE0X;2HZ4I6;DirectOrder;POS;Suscipit temporibus voluptatum veniam impedit.;False;8031;False;SCHEDULED;DELIVERY;WHATSAPP;2025-01-03 18:31:00;CONFIRMED;61;486;39.43;2025-01-03 23:54:00;v3.3.9
1904;FDMXQQF4SY;AS62Z6UJ;2025-01-03 17:35:00;418;W6PYE2;0BR3M1;KDSPro;APP;Itaque quidem assumenda dolor quibusdam earum.;False;9885;False;IMMEDIATE;INDOOR;WHATSAPP;2025-01-03 17:35:00;CANCELED;36;1523;116.68;2025-01-04 07:23:00;v3.1.1
754;E982VHFMUG;H9VWIDV8;2025-01-04 10:25:00;161;Y8MD0M;X8U2F7;CannoliEngine;WEB;Não informado;True;2829;False;SCHEDULED;TAKEOUT;WHATSAPP;2025-01-06 11:25:00;CONCLUDED;61;93;41.21;2025-01-05 03:19:00;v3.9.8
1029;DSMKIZ7H5F;WPZ89DEY;2025-01-04 13:56:00;246;LUI85Q;S6Y9H2;DirectOrder;WEB;Não informado;False;2593;False;IMMEDIATE;TAKEOUT;WHATSAPP;2025-01-04 13:56:00;CONCLUDED;83;333;38.71;2025-01-05 03:57:00;v3.6.3
665;GTGI0BEBSY;L69KHSPT;2025-01-04 16:14:00;885;UPUSQS;BU1BMY;CannoliEngine;APP;Culpa voluptates perspiciatis debitis.;True;8158;False;IMMEDIATE;TAKEOUT;SITE;2025-01-04 16:14:00;PLACED;79;3462;13.41;2025-01-05 04:44:00;v3.3.3
312;47EHN6XK96;YATMMXUF;2025-01-05 02:08:00;994;JHY709;69EGCZ;DirectOrder;WEB;Não informado;False;7106;False;SCHEDULED;INDOOR;EPADOCA;2025-01-06 13:08:00;PLACED;36;811;78.78;2025-01-05 16:15:00;v2.6.9
1700;VYJSOABMDS;SBWOVUFZ;2025-01-05 22:21:00;999;D2YLDR;KLKQ7J;CannoliEngine;WEB;Não informado;True;2227;False;IMMEDIATE;TAKEOUT;IFOOD;2025-01-05 22:21:00;DISPATCHED;32;3294;163.96;2025-01-06 12:53:00;v1.8.2
1131;MW9VAIK00V;5KUJBKDQ;2025-01-06 07:00:00;306;YOQN5A;LVJYCE;IfoodBridge;WEB;Accusamus autem blanditiis labore quibusdam.;True;3625;False;SCHEDULED;INDOOR;99FOOD;2025-01-08 21:00:00;CONFIRMED;11;2340;26.44;2025-01-06 14:20:00;v3.4.1
1495;5UOOAHGDGE;1HQR20WT;2025-01-06 20:03:00;565;2F7W90;V86GW2;IfoodBridge;POS;Odio iure tenetur error sit pariatur.;True;8012;False;SCHEDULED;INDOOR;ANOTAAI;2025-01-07 09:03:00;DISPATCHED;90;2712;169.46;2025-01-07 03:40:00;v2.4.3
687;K49EAGCUCA;57FS87Q0;2025-01-07 07:24:00;770;VWRGPI;U6H66A;IfoodBridge;POS;Dolores assumenda ratione soluta eum minima.;False;9893;False;SCHEDULED;TAKEOUT;99FOOD;2025-01-08 14:24:00;PLACED;20;639;20.19;2025-01-07 16:30:00;v2.0.0
1537;J2GFALQKXW;357OP8NR;2025-01-07 08:08:00;605;PTJ66J;H1ZK2Q;IfoodBridge;APP;Não informado;False;4901;False;SCHEDULED;DELIVERY;99FOOD;2025-01-07 15:08:00;CONFIRMED;37;2178;46.9;2025-01-07 19:51:00;v2.4.2
561;6BWLQC66AX;MLXA50QT;2025-01-07 15:02:00;105;A9X7V1;FEMJ2X;KDSPro;WEB;Não informado;True;3803;False;SCHEDULED;TAKEOUT;SITE;2025-01-09 10:02:00;PLACED;27;2701;66.88;2025-01-08 07:18:00;v1.2.4
1797;JGG6LDLV3N;I24VU650;2025-01-07 18:23:00;222;WXHKG2;VKEVRI;CannoliEngine;APP;Eum molestiae maiores itaque dolorem.;True;8785;False;SCHEDULED;TAKEOUT;IFOOD;2025-01-07 20:23:00;CONCLUDED;61;570;114.11;2025-01-08 00:02:00;v2.5.9
658;JHISBRVRG8;SXW0XN6R;2025-01-07 19:16:00;48;31X5E4;YWZSD2;IfoodBridge;APP;Não informado;True;8708;False;IMMEDIATE;INDOOR;WHATSAPP;2025-01-07 19:16:00;CANCELED;79;1551;41.43;2025-01-08 08:00:00;v1.0.4
199;ENF0DEZRH2;DITP2XE1;2025-01-08 09:05:00;994;HVLN7W;FMUEHG;CannoliEngine;APP;Nisi odit dolore accusantium aut.;False;8677;False;SCHEDULED;INDOOR;WHATSAPP;2025-01-09 19:05:00;CANCELED;32;306;11.94;2025-01-08 15:17:00;v3.7.8
1383;FDOJ1XC755;UGM2BLIB;2025-01-08 10:14:00;58;HK5FCW;31R1TM;IfoodBridge;WEB;Não informado;False;3300;False;SCHEDULED;TAKEOUT;IFOOD;2025-01-10 09:14:00;CONCLUDED;26;726;28.63;2025-01-09 02:25:00;v3.7.1
1;I0VP1DZXGU;AKVXT2FH;2025-01-08 15:47:00;525;O8CC98;E3R037;DirectOrder;POS;Adipisci maiores nam eius vero nesciunt sed.;True;2452;False;IMMEDIATE;DELIVERY;ANOTAAI;2025-01-08 15:47:00;DISPATCHED;45;2131;90.91;2025-01-09 03:32:00;v3.7.8
