id;segmentid;templateid;storeid;name;description;badge;type;status;isdefault;createdat;createdby;updatedat;updatedby
312;235;1970-01-01 00:00:00.000000312;85ZZHJY8GY;Campanha Cupiditate 39BU;Esse fugit dolorum voluptatum occaecati reprehenderit.;Não informado;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-10-24 18:38:51;Não informado
313;5;1970-01-01 00:00:00.000000313;KDN3TN60TL;Campanha Dicta XOUN;Vero totam delectus porro commodi eius nobis corrupti enim asperiores tenetur totam molestias.;consumption;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-11-08 16:11:17;Não informado
314;236;1970-01-01 00:00:00.000000314;YO8DJE7XQT;Campanha Autem Y6M7;Illo rerum sequi omnis velit occaecati debitis a.;seasonal;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2025-06-09 00:13:30;Não informado
315;237;1970-01-01 00:00:00.000000315;4U923O359T;Campanha Voluptates SUJT;Pariatur eos sed dolorum tenetur aperiam similique iste aspernatur voluptas ipsam odit minima.;loyalty;1;1970-01-01 00:00:00.000000003;False;;Não informado;2024-10-28 13:43:49;Não informado
316;238;1970-01-01 00:00:00.000000316;L4N7S3HMO1;Campanha Accusantium DXQ4;Provident sed odio tempore ducimus hic magni.;loyalty;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-09-16 18:05:11;Não informado
317;239;1970-01-01 00:00:00.000000317;6ZL1KHW8GA;Campanha Odio KH3Y;Não informado;migration;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-10-03 02:13:27;Não informado
318;240;1970-01-01 00:00:00.000000318;8XAVMNKW7W;Campanha Aspernatur VY9R;Porro quas inventore impedit repellat omnis illo totam error sint quibusdam.;consumption;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-09-29 23:19:13;Não informado
319;5;1970-01-01 00:00:00.000000319;5NTDYWM8RA;Campanha Aliquam BR6R;Nobis quisquam necessitatibus explicabo impedit neque repellendus.;winback;1;1970-01-01 00:00:00.000000001;False;;Não informado;2025-06-08 20:57:27;Não informado
320;5;1970-01-01 00:00:00.000000320;Q0I9BL14HO;Campanha Labore AE52;Quasi aperiam tempore tenetur non repudiandae quod et laudantium sit a exercitationem facilis.;winback;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-06-03 01:47:40;Não informado
321;241;1970-01-01 00:00:00.000000321;QZN7XBVZR6;Campanha Facilis KFKL;Velit alias reprehenderit reprehenderit aut aliquid qui dolorum commodi odio ut.;migration;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-10-24 18:15:16;Não informado
322;5;1970-01-01 00:00:00.000000322;RA1361BGMY;Campanha Quod 4IQZ;Não informado;migration;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-11-30 02:33:36;Não informado
323;5;1970-01-01 00:00:00.000000323;08UPNZASYW;Campanha Nemo DRKU;Consequuntur magni debitis voluptatem fugiat voluptas doloribus neque eos officiis voluptatum quos magnam animi.;Não informado;1;1970-01-01 00:00:00.000000001;False;;Não informado;2024-05-11 20:05:10;Não informado
324;242;1970-01-01 00:00:00.000000324;5XRSI7EADG;Campanha Eos HXTU;Atque adipisci perferendis iure itaque pariatur cumque perspiciatis aut iusto iusto maxime.;Não informado;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-06-27 15:45:42;Não informado
325;5;1970-01-01 00:00:00.000000325;EBHK0ONSAS;Campanha Ut JTK3;Eveniet distinctio ullam fugiat consequuntur voluptatem nisi soluta.;consumption;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-03-23 20:21:18;Não informado
326;243;1970-01-01 00:00:00.000000326;XRHGTW4CY4;Campanha Suscipit F1R9;Não informado;migration;1;1970-01-01 00:00:00.000000002;True;;Não informado;2024-07-08 17:07:54;Não informado
327;5;1970-01-01 00:00:00.000000327;4NIJCP52AY;Campanha Nostrum 7OV5;Não informado;seasonal;1;1970-01-01 00:00:00.000000004;False;;Não informado;2025-04-10 06:06:42;Não informado
328;244;1970-01-01 00:00:00.000000328;5X1FVK1PBC;Campanha Vel D6FX;Voluptatem ut officiis est doloremque impedit.;consumption;2;1970-01-01 00:00:00.000000004;False;;Não informado;2025-05-24 13:50:33;Não informado
329;245;1970-01-01 00:00:00.000000329;X9M4V74QR1;Campanha Error 4VUY;Não informado;winback;1;1970-01-01 00:00:00.000000004;True;Não informado;Não informado;2024-12-22 20:09:22;Não informado
330;246;1970-01-01 00:00:00.000000330;Y9TWCW75VI;Campanha Dignissimos 7LIG;Quibusdam totam magni quod recusandae consequatur necessitatibus nam incidunt amet enim porro.;consumption;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-07-06 16:22:03;Não informado
331;247;1970-01-01 00:00:00.000000331;KVYGW22YGY;Campanha Deleniti ZTHQ;Não informado;winback;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-02-25 19:38:56;Não informado
332;248;1970-01-01 00:00:00.000000332;WH23GXRIRJ;Campanha Corporis UTFV;Quibusdam exercitationem quis ullam autem eius autem ratione facere in perferendis.;consumption;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-03-17 04:17:31;Não informado
333;249;1970-01-01 00:00:00.000000333;AG77Q9VJUH;Campanha Numquam BP9V;Ab laudantium aspernatur id fugiat unde nemo dolorum.;Não informado;2;1970-01-01 00:00:00.000000004;False;;Não informado;2025-03-01 15:20:24;Não informado
334;5;1970-01-01 00:00:00.000000334;FE19BCDTED;Campanha Dolor 0PBX;Eligendi exercitationem nihil veritatis blanditiis ad.;migration;1;1970-01-01 00:00:00.000000001;False;;Não informado;2024-07-12 09:17:36;Não informado
335;250;1970-01-01 00:00:00.000000335;KIHV17MIAV;Campanha Consequuntur 1G8N;Rem quaerat nesciunt voluptates fugiat molestiae.;winback;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-10-09 21:18:48;Não informado
336;5;1970-01-01 00:00:00.000000336;09JRD4HQFG;Campanha Exercitationem HDIL;Não informado;winback;2;1970-01-01 00:00:00.000000004;True;Não informado;Não informado;2024-12-04 04:26:12;Não informado
337;251;1970-01-01 00:00:00.000000337;DCZP0NWNTJ;Campanha Veritatis 5R2S;Tempora placeat reprehenderit accusamus ratione dolor quidem vel quam magni.;consumption;1;1970-01-01 00:00:00.000000004;False;;Não informado;2024-07-30 15:31:01;Não informado
338;252;1970-01-01 00:00:00.000000338;4VNZVZN2HL;Campanha Tempora OIKI;Quas totam distinctio quis corporis porro natus.;winback;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-02-09 21:23:40;Não informado
339;253;1970-01-01 00:00:00.000000339;IZQ2NMNR06;Campanha Inventore DJIN;Veniam et repellendus laboriosam fugit quo saepe explicabo quae.;consumption;2;1970-01-01 00:00:00.000000002;False;;Não informado;2025-07-19 09:10:09;Não informado
340;254;1970-01-01 00:00:00.000000340;4XV349N1D6;Campanha Odit DZBC;Dolor perspiciatis aliquid voluptates explicabo non iste quae et facilis.;consumption;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-07-07 05:31:14;Não informado
341;255;1970-01-01 00:00:00.000000341;4K6ILSIDBX;Campanha In 287G;Aut provident voluptatibus est dolorem corrupti.;winback;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-07-15 14:58:51;Não informado
342;256;1970-01-01 00:00:00.000000342;A8VC1J2T2T;Campanha Tempora NGTG;Necessitatibus quasi quae eius deleniti unde.;migration;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-07-14 23:47:03;Não informado
343;5;1970-01-01 00:00:00.000000343;SASCEBFE54;Campanha Eum UKIG;Rerum aspernatur illum officia reiciendis et aliquam velit quisquam.;migration;1;1970-01-01 00:00:00.000000002;False;;Não informado;2025-03-23 09:29:41;Não informado
344;257;1970-01-01 00:00:00.000000344;CNAQ2YOTOS;Campanha Tempora 87MV;Maxime possimus debitis velit aut nemo hic labore.;seasonal;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-10-07 09:05:58;Não informado
345;5;1970-01-01 00:00:00.000000345;G4EBC94E6N;Campanha Aperiam KAR1;Architecto iure sequi iusto perspiciatis deserunt vitae quo fugit.;loyalty;2;1970-01-01 00:00:00.000000002;False;;Não informado;2025-02-26 01:41:47;Não informado
346;258;1970-01-01 00:00:00.000000346;XKIAIPRQQ5;Campanha Aliquam QOB8;Impedit ratione quasi nam assumenda esse voluptas ad voluptatibus unde numquam recusandae.;seasonal;1;1970-01-01 00:00:00.000000003;False;;Não informado;2024-09-13 12:20:50;Não informado
347;259;1970-01-01 00:00:00.000000347;M655CK3TB9;Campanha Eos 4CLL;Eveniet quia natus totam labore voluptatibus accusamus rerum quia minus veniam dolore minus.;winback;1;1970-01-01 00:00:00.000000001;False;;Não informado;2024-07-02 00:51:48;Não informado
348;5;1970-01-01 00:00:00.000000348;0UCSWNQMWM;Campanha Ipsam LN2V;Minima quod molestiae qui labore magnam maxime assumenda.;Não informado;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-05-04 02:48:30;Não informado
349;5;1970-01-01 00:00:00.000000349;B20UC87NXP;Campanha Quis 0JF6;Molestiae tempore voluptas odio porro repudiandae tempora veniam at temporibus cupiditate eligendi harum.;migration;2;1970-01-01 00:00:00.000000003;False;;Não informado;2025-07-24 08:14:09;Não informado
350;260;1970-01-01 00:00:00.000000350;BK8HUP3FTJ;Campanha Blanditiis 6AC4;Dolor ab accusamus quibusdam unde numquam eveniet voluptas.;consumption;2;1970-01-01 00:00:00.000000001;False;;Não informado;2024-10-02 22:40:03;Não informado
351;261;1970-01-01 00:00:00.000000351;6FYEY3M0NQ;Campanha Odit 8UT6;Iste eos quasi at praesentium laborum neque repudiandae neque ex.;seasonal;2;1970-01-01 00:00:00.000000003;False;;Não informado;2024-11-30 20:42:24;Não informado
352;262;1970-01-01 00:00:00.000000352;Y4VY32I3PJ;Campanha Laborum 7K99;Non quidem tempora voluptas doloribus hic doloribus natus cumque doloribus dolorum quos.;migration;2;1970-01-01 00:00:00.000000003;False;;Não informado;2024-10-21 07:53:01;Não informado
353;263;1970-01-01 00:00:00.000000353;T4H8QFDTN0;Campanha Molestias PLCF;Facilis natus architecto aliquam inventore neque facere est deleniti at natus dolores.;Não informado;1;1970-01-01 00:00:00.000000003;True;Não informado;Não informado;2024-05-07 03:13:14;Não informado
354;5;1970-01-01 00:00:00.000000354;OPO9MNLR97;Campanha Blanditiis OHPI;Fugiat iusto reiciendis aperiam dicta nulla blanditiis asperiores vero excepturi magnam mollitia.;loyalty;1;1970-01-01 00:00:00.000000003;True;;Não informado;2024-09-12 20:58:24;Não informado
355;264;1970-01-01 00:00:00.000000355;V4DC0FP672;Campanha Fuga ZFBQ;Exercitationem magni numquam earum dignissimos temporibus repudiandae autem velit.;migration;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-08-27 14:22:32;Não informado
356;265;1970-01-01 00:00:00.000000356;XDFLD9CBA7;Campanha Nam 263R;Veniam expedita tenetur mollitia sed repellendus occaecati tempora sed cumque veniam aliquid voluptates.;consumption;2;1970-01-01 00:00:00.000000001;False;;Não informado;2024-12-01 05:06:52;Não informado
357;266;1970-01-01 00:00:00.000000357;EQ4F1SRIKO;Campanha Esse MFRQ;Similique minus labore a at et modi exercitationem harum dolorem.;winback;2;1970-01-01 00:00:00.000000003;False;;Não informado;2025-01-28 17:43:15;Não informado
358;267;1970-01-01 00:00:00.000000358;P724XHQZBC;Campanha Officiis 5F9E;Maxime commodi occaecati hic veritatis consequatur perferendis nesciunt non quaerat aut.;seasonal;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2025-04-14 13:33:41;Não informado
359;268;1970-01-01 00:00:00.000000359;YUZPEX7TV7;Campanha Doloribus HRBF;Não informado;loyalty;2;1970-01-01 00:00:00.000000001;False;;Não informado;2025-04-24 22:56:12;Não informado
360;269;1970-01-01 00:00:00.000000360;42O3Q825Q3;Campanha Voluptatum 0ZX8;Tenetur aliquid voluptatem molestiae vitae nobis provident.;winback;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-02-15 18:29:35;Não informado
361;5;1970-01-01 00:00:00.000000361;OR9F5IV86Z;Campanha Quibusdam P1WZ;Não informado;winback;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-07-21 12:51:32;Não informado
362;270;1970-01-01 00:00:00.000000362;R3SHLX0ST6;Campanha Officia 9WWP;Voluptas quis consequuntur unde minima quas cumque ipsum suscipit officiis nostrum.;seasonal;1;1970-01-01 00:00:00.000000004;False;;Não informado;2024-03-05 20:06:43;Não informado
363;271;1970-01-01 00:00:00.000000363;K9QKAV8C3P;Campanha Impedit Q5U7;Veniam perspiciatis quisquam doloremque ex fugiat perspiciatis.;winback;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-07-24 01:09:48;Não informado
364;272;1970-01-01 00:00:00.000000364;643YUOAIH3;Campanha Tenetur IABC;Eos animi quam placeat officia reiciendis consectetur recusandae similique nam iure perferendis.;consumption;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-09-23 13:47:10;Não informado
365;273;1970-01-01 00:00:00.000000365;1XRUTT247O;Campanha Suscipit 0GXA;Não informado;Não informado;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-12-27 15:15:52;Não informado
366;274;1970-01-01 00:00:00.000000366;8AE0JXYO6H;Campanha Quisquam FD7L;Não informado;winback;1;1970-01-01 00:00:00.000000001;True;Não informado;Não informado;2025-01-21 23:36:43;Não informado
367;275;1970-01-01 00:00:00.000000367;4AI2278EQE;Campanha Neque 12QE;Quia quisquam pariatur corrupti rerum eos sunt nemo perspiciatis ea delectus laboriosam.;seasonal;2;1970-01-01 00:00:00.000000001;True;;Não informado;2024-05-13 04:36:11;Não informado
368;5;1970-01-01 00:00:00.000000368;MNG806W819;Campanha Dolores FMSY;Não informado;loyalty;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-07-15 03:10:25;Não informado
369;276;1970-01-01 00:00:00.000000369;42P31OGWRV;Campanha Illo Z904;Dolores hic porro nulla voluptatum error perspiciatis accusamus possimus quibusdam officia ratione voluptatem.;Não informado;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-07-15 08:15:11;Não informado
370;277;1970-01-01 00:00:00.000000370;HBQAM97XO4;Campanha Sunt 85D4;Dignissimos incidunt minima ex iste iusto minima.;winback;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-11-19 21:51:02;Não informado
371;278;1970-01-01 00:00:00.000000371;TT1E32WITP;Campanha Aspernatur BD7X;Debitis dolore assumenda commodi perferendis consequuntur.;loyalty;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-03-23 15:17:03;Não informado
372;279;1970-01-01 00:00:00.000000372;MOCTCLKA9L;Campanha Id Z57V;Ipsam id doloremque culpa est asperiores odio ipsum cum consequuntur necessitatibus.;migration;2;1970-01-01 00:00:00.000000001;False;;Não informado;2024-08-01 05:00:16;Não informado
373;5;1970-01-01 00:00:00.000000373;1LEUUCBL11;Campanha Quasi 6CZ7;Harum placeat nemo fugit praesentium dicta amet ea.;seasonal;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-07-01 17:31:42;Não informado
374;280;1970-01-01 00:00:00.000000374;1B7PXJBC8V;Campanha Aliquid DRQN;In porro ipsam accusamus hic expedita repellendus qui libero corrupti.;winback;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-09-12 18:43:38;Não informado
375;281;1970-01-01 00:00:00.000000375;6IMG7ZD3Q0;Campanha Consectetur E03Y;Quaerat fuga fugit deleniti voluptatem qui placeat.;loyalty;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-12-25 10:47:11;Não informado
376;282;1970-01-01 00:00:00.000000376;5U04RIPWN3;Campanha Dolor KE9O;Sunt nesciunt alias placeat consectetur nisi commodi ducimus nihil.;winback;2;1970-01-01 00:00:00.000000003;True;;Não informado;2025-06-26 09:48:40;Não informado
377;5;1970-01-01 00:00:00.000000377;ZJVAEV0YU3;Campanha Fugiat U8IZ;Não informado;loyalty;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-06-19 11:43:57;Não informado
378;5;1970-01-01 00:00:00.000000378;YEH8UXZ3AD;Campanha Harum HF02;Não informado;consumption;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-11-26 18:21:56;Não informado
379;283;1970-01-01 00:00:00.000000379;YPHWHM54XR;Campanha Eligendi 8PJP;Ad voluptas blanditiis omnis cum dignissimos nam.;loyalty;1;1970-01-01 00:00:00.000000001;False;;Não informado;2025-02-26 20:34:05;Não informado
380;5;1970-01-01 00:00:00.000000380;SHDKKG1R1C;Campanha Voluptatum QKIH;Soluta voluptatibus ratione suscipit corrupti cum.;consumption;2;1970-01-01 00:00:00.000000004;True;Não informado;Não informado;2025-06-19 09:29:12;Não informado
381;284;1970-01-01 00:00:00.000000381;RPE2XN9TXF;Campanha Consequatur JNJD;Não informado;seasonal;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-07-16 11:49:15;Não informado
382;285;1970-01-01 00:00:00.000000382;U5IK31YUW2;Campanha Sequi TGRT;Voluptas ex hic sequi totam quaerat quos.;loyalty;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-02-20 15:48:15;Não informado
383;5;1970-01-01 00:00:00.000000383;PMRG0ZPZJH;Campanha Aspernatur O4VU;Ut asperiores natus voluptates minima est possimus.;migration;2;1970-01-01 00:00:00.000000004;False;;Não informado;2025-08-15 05:28:25;Não informado
384;286;1970-01-01 00:00:00.000000384;6L4M1TRPUY;Campanha Maxime D6I5;Repudiandae iusto quod blanditiis rerum expedita reprehenderit excepturi tempore excepturi quisquam expedita nam.;loyalty;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-12-19 08:28:18;Não informado
385;5;1970-01-01 00:00:00.000000385;D9TZHHNBAV;Campanha Voluptatibus EKVQ;Illo autem maxime error odio quisquam debitis quo fugit in voluptatem consectetur.;loyalty;1;1970-01-01 00:00:00.000000003;False;;Não informado;2024-09-12 12:58:48;Não informado
386;287;1970-01-01 00:00:00.000000386;DJV07IRJG1;Campanha Numquam 07R9;Não informado;Não informado;2;1970-01-01 00:00:00.000000001;True;;Não informado;2024-06-11 16:53:28;Não informado
387;5;1970-01-01 00:00:00.000000387;U7JPMMQZAD;Campanha Recusandae WAJG;Ipsam officiis corrupti aspernatur omnis debitis consequuntur.;loyalty;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-10-29 05:26:14;Não informado
388;288;1970-01-01 00:00:00.000000388;HHEQXIEE6H;Campanha Qui W5KY;Occaecati quisquam id sequi modi veritatis vero odit.;loyalty;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2025-01-21 05:26:10;Não informado
